DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
07/10/2016,12:00,,,40.85378,-73.887566,POINT (-73.887566 40.85378),CRESCENT AVENUE                 ,HUGHES AVENUE,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,4168190,Sedan,Van,,,
01/19/2019,17:50,,,,,,BROOKLYN QUEENS EXPRESSWAY RAMP ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unsafe Speed,,,,4058032,Taxi,Sedan,,,
08/15/2017,8:00,BROOKLYN,11217.0,40.685074,-73.9779,POINT (-73.9779 40.685074),HANSON PLACE                    ,ASHLAND PLACE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3731414,SPORT UTILITY / STATION WAGON,,,,
12/17/2018,11:30,BROOKLYN,11208.0,40.680015999999995,-73.87743,POINT (-73.87743 40.680016),ATLANTIC AVENUE                 ,LOGAN STREET,,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4046585,Station Wagon/Sport Utility Vehicle,Sedan,,,
12/19/2015,16:50,,,,,,,,,1.0,0.0,0,0,0,0,1,0,Traffic Control Disregarded,Turning Improperly,,,,3356227,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/26/2013,12:25,MANHATTAN,10032,40.8380581,-73.9466402,POINT (-73.9466402 40.8380581),WEST 161 STREET                 ,RIVERSIDE DRIVE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,69583,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
07/20/2012,19:50,QUEENS,11375,40.7270264,-73.84888240000001,POINT (-73.8488824 40.7270264),YELLOWSTONE BOULEVARD           ,67 DRIVE                        ,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,264217,PASSENGER VEHICLE,,,,
12/17/2012,11:00,MANHATTAN,10001,40.7465803,-73.99755309999999,POINT (-73.9975531 40.7465803),WEST 25 STREET                  ,8 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,Unspecified,,,17932,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,UNKNOWN,,
01/07/2013,8:40,MANHATTAN,10002,40.7185836,-73.99174609999999,POINT (-73.9917461 40.7185836),ELDRIDGE STREET                 ,BROOME STREET                   ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,6580,SMALL COM VEH(4 TIRES) ,MOTORCYCLE,,,
12/19/2018,12:30,,,40.758972,-73.91901,POINT (-73.91901 40.758972),STEINWAY STREET                 ,,,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,4048111,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
05/30/2015,12:00,,,,,,RICHMOND AVENUE                 ,YUKON AVENUE                    ,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3231321,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/01/2018,10:30,,,40.86957,-73.82023000000001,POINT (-73.82023 40.86957),HUTCHINSON RIVER PARKWAY        ,,,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle,Unspecified,,,3971792,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
06/24/2016,21:07,,,,,,GOWANUS EXPY (BQE)              ,,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3467758,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/28/2016,7:30,,,40.810318,-73.943634,POINT (-73.943634 40.810318),,,LENOX AVENUE                            ,0.0,0.0,0,0,0,0,0,0,Other Vehicular,,,,,3410339,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/29/2016,15:10,QUEENS,11423.0,40.721059999999994,-73.75945,POINT (-73.75945 40.72106),FRANCIS LEWIS BOULEVARD         ,HILLSIDE AVENUE,,1.0,0.0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3588949,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
11/22/2015,2:00,BRONX,10462.0,40.84599620000001,-73.8546554,POINT (-73.8546554 40.8459962),,,1661 COLDEN AVENUE                      ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3339403,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/04/2017,17:30,,,40.700737,-73.99499,POINT (-73.99499 40.700737),BROOKLYN QUEENS EXPRESSWAY      ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3645263,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
09/26/2018,13:00,MANHATTAN,10016.0,40.742290000000004,-73.974594,POINT (-73.974594 40.74229),,,550       1 AVENUE                      ,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3992002,van,Station Wagon/Sport Utility Vehicle,,,
01/10/2019,11:41,,,40.741234000000006,-73.84573,POINT (-73.84573 40.741234),GRAND CENTRAL PKWY              ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4064713,Sedan,Station Wagon/Sport Utility Vehicle,,,
05/10/2017,17:00,,,40.753986,-73.87215,POINT (-73.87215 40.753986),JUNCTION BOULEVARD              ,34 ROAD,,0.0,0.0,0,0,0,0,0,0,Turning Improperly,Driver Inexperience,,,,3668200,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/14/2016,22:05,,,,,,HENRY HUDSON PARKWAY            ,,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3482865,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/06/2018,14:00,BROOKLYN,11225.0,40.660942,-73.94891,POINT (-73.94891 40.660942),,,361       MAPLE STREET                  ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4046813,Sedan,,,,
04/14/2018,17:55,MANHATTAN,10036.0,40.756554,-73.98025,POINT (-73.98025 40.756554),,,33        WEST 46 STREET                ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3880955,TAXI,,,,
05/24/2018,9:30,,,40.757065000000004,-73.73904,POINT (-73.73904 40.757065),LONG ISLAND EXPRESSWAY          ,,,1.0,0.0,0,0,0,0,1,0,Unsafe Lane Changing,Unspecified,,,,3906920,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
08/14/2012,15:00,,,,,,QUEENS BOULEVARD                ,84 ROAD                         ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,233457,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
07/16/2019,16:20,MANHATTAN,10013.0,40.71709,-73.99959,POINT (-73.99959 40.71709),,,95        BAXTER STREET                 ,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4172756,Sedan,Sedan,,,
03/04/2014,22:25,BROOKLYN,11233,40.6765981,-73.9303838,POINT (-73.9303838 40.6765981),PACIFIC STREET                  ,UTICA AVENUE                    ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175750,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/05/2013,9:10,STATEN ISLAND,10303,40.64025720000001,-74.16602579999999,POINT (-74.1660258 40.6402572),SOUTH AVENUE                    ,RICHMOND TERRACE                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,288410,SPORT UTILITY / STATION WAGON,BUS,,,
11/14/2017,17:45,QUEENS,11368.0,40.75813,-73.85696,POINT (-73.85696 40.75813),NORTHERN BOULEVARD              ,112 PLACE,,0.0,0.0,0,0,0,0,0,0,Other Vehicular,Following Too Closely,,,,3790433,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/09/2014,16:25,BRONX,10467,40.8835756,-73.8628042,POINT (-73.8628042 40.8835756),EAST 219 STREET                 ,WHITE PLAINS ROAD               ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,317597,OTHER,,,,
06/20/2018,10:40,MANHATTAN,10022.0,40.758488,-73.97514,POINT (-73.97514 40.758488),MADISON AVENUE                  ,EAST 51 STREET,,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3926271,Taxi,Box Truck,,,
07/03/2019,8:44,BROOKLYN,11219.0,40.629368,-74.00876,POINT (-74.00876 40.629368),66 STREET                       ,10 AVENUE,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,4163784,Sedan,Sedan,,,
03/18/2014,14:00,BROOKLYN,11228,40.606842900000004,-74.0154969,POINT (-74.0154969 40.6068429),CROPSEY AVENUE                  ,BAY 8 STREET                    ,,1.0,0.0,0,0,0,0,1,0,Unspecified,Unspecified,,,,308934,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
02/23/2016,13:00,BROOKLYN,11206.0,40.699405,-73.953369,POINT (-73.953369 40.699405),FLUSHING AVENUE                 ,LEE AVENUE                      ,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3393655,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
07/31/2016,0:30,BROOKLYN,11235.0,40.592518,-73.932625,POINT (-73.932625 40.592518),KNAPP STREET                    ,AVENUE Y,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3532781,SPORT UTILITY / STATION WAGON,PICK-UP TRUCK,,,
11/04/2018,23:15,MANHATTAN,10001.0,40.750479999999996,-73.99472,POINT (-73.99472 40.75048),,,421       8 AVENUE                      ,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4015214,Station Wagon/Sport Utility Vehicle,Taxi,,,
02/14/2016,14:00,QUEENS,11361.0,40.763976,-73.7762138,POINT (-73.7762138 40.763976),CORPORAL KENNEDY STREET         ,39 AVENUE                       ,,0.0,0.0,0,0,0,0,0,0,Physical Disability,Physical Disability,,,,3389177,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
03/22/2013,14:49,BRONX,10467,40.8851924,-73.8652782,POINT (-73.8652782 40.8851924),EAST 220 STREET                 ,CARPENTER AVENUE                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,97029,BUS,PASSENGER VEHICLE,,,
06/01/2019,0:00,,,40.82083,-73.921196,POINT (-73.921196 40.82083),EAST 154 STREET                 ,MORRIS AVENUE,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,4143792,Sedan,Sedan,,,
07/14/2016,12:20,MANHATTAN,10018,40.754463,-73.9872,POINT (-73.9872 40.754463),,,151       WEST 40 STREET                ,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3479606,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/02/2015,12:50,QUEENS,11434.0,40.6680283,-73.7810741,POINT (-73.7810741 40.6680283),ROCKAWAY BOULEVARD              ,140 AVENUE                      ,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,,,,,3289167,PASSENGER VEHICLE,,,,
01/20/2014,20:15,QUEENS,11372,40.7488634,-73.8927087,POINT (-73.8927087 40.7488634),37 AVENUE                       ,73 STREET                       ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,284191,PASSENGER VEHICLE,OTHER,,,
06/07/2019,15:15,BROOKLYN,11235.0,40.58828,-73.9515,POINT (-73.9515 40.58828),AVENUE Z                        ,EAST 18 STREET,,0.0,0.0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,4147719,Sedan,Station Wagon/Sport Utility Vehicle,,,
04/30/2016,22:00,BRONX,10465.0,40.82845,-73.83236,POINT (-73.83236 40.82845),,,1000      BALCOM AVENUE                 ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3434619,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/04/2017,23:50,MANHATTAN,10022.0,40.762627,-73.97213,POINT (-73.97213 40.762627),,,600       MADISON AVENUE                ,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Driver Inattention/Distraction,,,,3626757,PASSENGER VEHICLE,TAXI,,,
01/16/2018,11:00,,,40.770554,-73.83551,POINT (-73.83551 40.770554),ULMER STREET                    ,WHITESTONE EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3829702,CONV,PASSENGER VEHICLE,,,
10/04/2018,12:00,QUEENS,11101.0,40.753659999999996,-73.94758,POINT (-73.94758 40.75366),10 STREET                       ,QUEENS PLAZA SOUTH,,0.0,0.0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3993457,Sedan,Box Truck,,,
03/27/2018,0:00,,,40.673378,-73.88585,POINT (-73.88585 40.673378),PITKIN AVENUE                   ,,,0.0,0.0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3870647,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
05/17/2015,12:30,,,40.5852287,-73.9415423,POINT (-73.9415423 40.5852287),,,,7.0,0.0,0,0,0,0,7,0,Alcohol Involvement,Unspecified,Unspecified,Unspecified,,3222980,VAN,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,
03/14/2017,3:00,,,40.684032,-73.91741999999999,POINT (-73.91742 40.684032),MACDONOUGH STREET               ,,,0.0,0.0,0,0,0,0,0,0,Pavement Slippery,Unspecified,,,,3632907,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
07/23/2012,17:45,,,40.7188175,-73.7932679,POINT (-73.7932679 40.7188175),,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,Unspecified,,,3033200,PASSENGER VEHICLE,UNKNOWN,PASSENGER VEHICLE,,
05/23/2015,19:10,,,40.7141217,-73.8315084,POINT (-73.8315084 40.7141217),,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3226252,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
08/21/2016,14:30,MANHATTAN,10036.0,40.761303000000005,-73.990555,POINT (-73.990555 40.761303),,,673       9 AVENUE                      ,0.0,0.0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3504270,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,
01/27/2013,16:02,MANHATTAN,10019,40.7660449,-73.983365,POINT (-73.983365 40.7660449),8 AVENUE                        ,WEST 56 STREET                  ,,1.0,0.0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,40126,SPORT UTILITY / STATION WAGON,,,,
09/16/2016,16:40,BROOKLYN,11218.0,40.641396,-73.98908,POINT (-73.98908 40.641396),40 STREET                       ,12 AVENUE,,1.0,0.0,1,0,0,0,0,0,Unspecified,,,,,3523142,PASSENGER VEHICLE,,,,
03/20/2018,7:05,,,40.8252,-73.867714,POINT (-73.867714 40.8252),ROSEDALE AVENUE                 ,BRUCKNER BOULEVARD,,3.0,0.0,0,0,0,0,3,0,Turning Improperly,Unspecified,,,,3867581,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/07/2016,18:00,,,40.81261,-73.95683000000001,POINT (-73.95683 40.81261),AMSTERDAM AVENUE                ,,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,,,,3515247,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
06/06/2016,22:00,,,40.770255999999996,-73.91586,POINT (-73.91586 40.770256),,,33 STREET                               ,0.0,0.0,0,0,0,0,0,0,Aggressive Driving/Road Rage,Unspecified,,,,3457398,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
12/03/2018,11:35,,,40.69024,-73.99436999999999,POINT (-73.99437 40.69024),ATLANTIC AVENUE                 ,,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Oversized Vehicle,,,,4039194,Tractor Truck Diesel,Station Wagon/Sport Utility Vehicle,,,
10/02/2015,19:50,QUEENS,11378.0,40.7293596,-73.92855,POINT (-73.92855 40.7293596),56 ROAD                         ,LAUREL HILL BOULEVARD           ,,0.0,0.0,0,0,0,0,0,0,Pavement Defective,,,,,3308333,PASSENGER VEHICLE,,,,
04/05/2019,16:05,,,,,,STATEN ISLAND EXPRESSWAY        ,,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,4110815,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
08/08/2016,10:10,BRONX,10457.0,40.84373,-73.90858,POINT (-73.90858 40.84373),EAST 173 STREET                 ,EASTBURN AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3496334,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
04/11/2016,12:10,,,,,,,,WEST SIDE HIGHWAY                       ,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3408350,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
09/12/2014,13:00,BROOKLYN,11201,40.690359,-73.9897375,POINT (-73.9897375 40.690359),SCHERMERHORN STREET             ,BOERUM PLACE                    ,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,1023424,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
03/04/2013,17:13,,,40.6662299,-73.7971622,POINT (-73.7971622 40.6662299),,,,1.0,0.0,0,0,0,0,1,0,Glare,Unspecified,,,,3097065,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
06/05/2014,14:00,MANHATTAN,10018,40.7528955,-73.9892442,POINT (-73.9892442 40.7528955),WEST 37 STREET                  ,7 AVENUE                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,346513,PICK-UP TRUCK,PASSENGER VEHICLE,,,
01/12/2017,6:30,QUEENS,11368.0,40.757835,-73.86092,POINT (-73.86092 40.757835),,,108-01    NORTHERN BOULEVARD            ,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3597040,PASSENGER VEHICLE,UNKNOWN,,,
09/10/2012,8:05,BRONX,10467,40.8732344,-73.8682059,POINT (-73.8682059 40.8732344),ROSEWOOD STREET                 ,OLINVILLE AVENUE                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,95481,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/29/2014,9:00,QUEENS,11358,40.751545899999996,-73.803787,POINT (-73.803787 40.7515459),PIDGEON MEADOW ROAD             ,LABURNUM AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,2815919,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
04/01/2013,4:25,MANHATTAN,10033,40.8481201,-73.9308839,POINT (-73.9308839 40.8481201),WEST 181 STREET                 ,AMSTERDAM AVENUE                ,,0.0,0.0,0,0,0,0,0,0,Alcohol Involvement,,,,,71107,SPORT UTILITY / STATION WAGON,,,,
08/24/2017,4:00,,,40.644141999999995,-73.957924,POINT (-73.957924 40.644142),FLATBUSH AVENUE                 ,CORTELYOU ROAD,,1.0,0.0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3737174,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
04/30/2019,14:00,STATEN ISLAND,10304.0,40.61029,-74.089264,POINT (-74.089264 40.61029),,,674       RICHMOND ROAD                 ,0.0,0.0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,4124071,Pick-up Truck,,,,
10/23/2012,14:16,BROOKLYN,11230,40.609416700000004,-73.9676868,POINT (-73.9676868 40.6094167),OCEAN PARKWAY                   ,AVENUE P                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,117190,PASSENGER VEHICLE,UNKNOWN,,,
02/01/2019,9:45,,,40.681503,-73.904106,POINT (-73.904106 40.681503),BUSHWICK AVENUE                 ,,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,4073522,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
08/22/2016,15:00,BROOKLYN,11216.0,40.675385,-73.95336999999999,POINT (-73.95337 40.675385),SAINT MARKS AVENUE              ,BEDFORD AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3506283,PASSENGER VEHICLE,OTHER,SPORT UTILITY / STATION WAGON,,
02/28/2013,12:00,BROOKLYN,11208,40.666469299999996,-73.8825068,POINT (-73.8825068 40.6664693),NEW LOTS AVENUE                 ,CLEVELAND STREET                ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,166184,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
07/21/2018,12:30,QUEENS,11377.0,40.743454,-73.91484,POINT (-73.91484 40.743454),50 STREET                       ,ROOSEVELT AVENUE,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3945554,Station Wagon/Sport Utility Vehicle,Sedan,,,
12/03/2018,16:04,BROOKLYN,11207.0,40.677155,-73.88773,POINT (-73.88773 40.677155),ATLANTIC AVENUE                 ,JEROME STREET,,0.0,0.0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,4037434,Sedan,Tractor Truck Diesel,,,
06/05/2019,18:24,BROOKLYN,11204.0,40.61292,-73.99519000000001,POINT (-73.99519 40.61292),,,1835      BAY RIDGE PARKWAY             ,1.0,0.0,0,0,1,0,0,0,Following Too Closely,Unspecified,,,,4145741,Station Wagon/Sport Utility Vehicle,Bike,,,
02/13/2015,20:45,QUEENS,11434,40.675171,-73.77860279999999,POINT (-73.7786028 40.675171),161 STREET                      ,131 AVENUE                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3169564,AMBULANCE,PASSENGER VEHICLE,,,
02/08/2016,3:07,MANHATTAN,10033.0,40.8492939,-73.93896840000001,POINT (-73.9389684 40.8492939),WEST 179 STREET                 ,FORT WASHINGTON AVENUE          ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3386098,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/11/2016,23:00,,,40.716682,-74.01183,POINT (-74.01183 40.716682),CHAMBERS STREET                 ,,,1.0,0.0,0,0,0,0,1,0,Backing Unsafely,Driver Inattention/Distraction,,,,3539595,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/23/2015,16:44,,,40.7622399,-73.85976509999999,POINT (-73.8597651 40.7622399),,,,0.0,0.0,0,0,0,0,0,0,Unspecified,,,,,3321929,PASSENGER VEHICLE,,,,
03/16/2018,11:30,MANHATTAN,10001.0,40.750828000000006,-74.00189,POINT (-74.00189 40.750828),10 AVENUE                       ,WEST 28 STREET,,0.0,0.0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3865637,DP,TAXI,,,
08/16/2015,13:00,,,40.7521803,-73.8520037,POINT (-73.8520037 40.7521803),,,,0.0,0.0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,3279377,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
04/30/2014,7:50,,,40.6944569,-73.9988741,POINT (-73.9988741 40.6944569),,,,1.0,0.0,0,0,0,0,1,0,Lost Consciousness,Lost Consciousness,,,,2984058,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
09/05/2012,17:50,BROOKLYN,11210,40.6295078,-73.9441554,POINT (-73.9441554 40.6295078),AVENUE I                        ,FLATBUSH AVENUE                 ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,147937,SPORT UTILITY / STATION WAGON,VAN,,,
04/10/2018,7:40,BROOKLYN,11207.0,40.671890000000005,-73.89587399999999,POINT (-73.895874 40.67189),PENNSYLVANIA AVENUE             ,PITKIN AVENUE,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3878260,PASSENGER VEHICLE,DS,,,
07/28/2015,13:31,MANHATTAN,10032.0,40.8401945,-73.9430642,POINT (-73.9430642 40.8401945),WEST 165 STREET                 ,FORT WASHINGTON AVENUE          ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3266276,SPORT UTILITY / STATION WAGON,OTHER,,,
11/22/2012,17:15,BRONX,10459,40.8322414,-73.8940017,POINT (-73.8940017 40.8322414),STEBBINS AVENUE                 ,JENNINGS STREET                 ,,0.0,0.0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,79131,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
07/18/2016,9:45,,,,,,BRUCKNER EXPRESSWAY             ,EAST 144 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3482939,VAN,VAN,,,
01/13/2017,8:52,,,40.697582000000004,-73.94965,POINT (-73.94965 40.697582),PARK AVENUE                     ,,,1.0,0.0,0,0,1,0,0,0,Unspecified,Unspecified,,,,3597665,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/09/2017,20:09,BROOKLYN,11236.0,40.63739,-73.91038,POINT (-73.91038 40.63739),FLATLANDS AVENUE                ,EAST 84 STREET,,1.0,0.0,1,0,0,0,0,0,View Obstructed/Limited,,,,,3766340,PASSENGER VEHICLE,,,,
01/21/2016,17:50,BROOKLYN,11210.0,40.6214741,-73.950711,POINT (-73.950711 40.6214741),BEDFORD AVENUE                  ,AVENUE L                        ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3376215,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
06/22/2013,6:05,QUEENS,11420,40.6726939,-73.82217,POINT (-73.82217 40.6726939),117 STREET                      ,133 AVENUE                      ,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,230858,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
10/28/2016,0:29,MANHATTAN,10036.0,40.756035,-73.98695,POINT (-73.98695 40.756035),WEST 42 STREET                  ,7 AVENUE,,0.0,0.0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,,,,3550150,SPORT UTILITY / STATION WAGON,TAXI,,,
08/03/2016,9:50,QUEENS,11436.0,40.666885,-73.790405,POINT (-73.790405 40.666885),NORTH CONDUIT AVENUE            ,149 STREET,,0.0,0.0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3494413,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
09/23/2017,9:30,,,40.64503,-73.91134,POINT (-73.91134 40.64503),REMSEN AVENUE                   ,,,0.0,0.0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Reaction to Uninvolved Vehicle,,,,3756359,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
